Match_id,ProviderId,Season,Round,RoundNumber,Date,HomeTeam,AwayTeam,Venue,RoundStatus
11174.0,CD_M20240140001,2024,Round 0,0,2024-03-07,Sydney,Melbourne,SCG,Past Round
11175.0,CD_M20240140002,2024,Round 0,0,2024-03-08,Brisbane,Carlton,Gabba,Past Round
11176.0,CD_M20240140003,2024,Round 0,0,2024-03-09,Gold Coast,Richmond,People First Stadium,Past Round
11177.0,CD_M20240140004,2024,Round 0,0,2024-03-09,GWS,Collingwood,ENGIE Stadium,Past Round
11188.0,CD_M20250140002,2025,Round 0,0,2025-03-07,Sydney,Hawthorn,SCG,Past Round
11190.0,CD_M20250140004,2025,Round 0,0,2025-03-09,GWS,Collingwood,ENGIE Stadium,Past Round
11405.0,CD_M20260140001,2026,Round 0,0,2026-03-05,Sydney,Carlton,SCG,Past Round
11406.0,CD_M20260140002,2026,Round 0,0,2026-03-06,Gold Coast,Geelong,People First Stadium,Past Round
11407.0,CD_M20260140003,2026,Round 0,0,2026-03-07,GWS,Hawthorn,ENGIE Stadium,Past Round
11408.0,CD_M20260140004,2026,Round 0,0,2026-03-07,Brisbane,Western Bulldogs,Gabba,Past Round
11409.0,CD_M20260140005,2026,Round 0,0,2026-03-08,St Kilda,Collingwood,MCG,Past Round
5343.0,CD_M20120140101,2012,Round 1,1,2012-03-24,GWS,Sydney,ENGIE Stadium,Past Round
5344.0,CD_M20120140102,2012,Round 1,1,2012-03-29,Richmond,Carlton,MCG,Past Round
5345.0,CD_M20120140103,2012,Round 1,1,2012-03-30,Hawthorn,Collingwood,MCG,Past Round
5346.0,CD_M20120140104,2012,Round 1,1,2012-03-31,Melbourne,Brisbane,MCG,Past Round
5347.0,CD_M20120140105,2012,Round 1,1,2012-03-31,Gold Coast,Adelaide,People First Stadium,Past Round
5348.0,CD_M20120140106,2012,Round 1,1,2012-03-31,Fremantle,Geelong,Domain Stadium,Past Round
5349.0,CD_M20120140107,2012,Round 1,1,2012-03-31,North Melbourne,Essendon,Marvel Stadium,Past Round
5350.0,CD_M20120140108,2012,Round 1,1,2012-04-01,Western Bulldogs,West Coast,Marvel Stadium,Past Round
5351.0,CD_M20120140109,2012,Round 1,1,2012-04-01,Port Adelaide,St Kilda,AAMI Stadium,Past Round
5550.0,CD_M20130140101,2013,Round 1,1,2013-03-22,Adelaide,Essendon,AAMI Stadium,Past Round
5551.0,CD_M20130140102,2013,Round 1,1,2013-03-23,Fremantle,West Coast,Domain Stadium,Past Round
5552.0,CD_M20130140103,2013,Round 1,1,2013-03-28,Carlton,Richmond,MCG,Past Round
5553.0,CD_M20130140104,2013,Round 1,1,2013-03-30,Western Bulldogs,Brisbane,Marvel Stadium,Past Round
5554.0,CD_M20130140105,2013,Round 1,1,2013-03-30,GWS,Sydney,ENGIE Stadium,Past Round
5555.0,CD_M20130140106,2013,Round 1,1,2013-03-30,Gold Coast,St Kilda,People First Stadium,Past Round
5556.0,CD_M20130140107,2013,Round 1,1,2013-03-31,Melbourne,Port Adelaide,MCG,Past Round
5557.0,CD_M20130140108,2013,Round 1,1,2013-03-31,North Melbourne,Collingwood,Marvel Stadium,Past Round
5558.0,CD_M20130140109,2013,Round 1,1,2013-04-01,Hawthorn,Geelong,MCG,Past Round
5757.0,CD_M20140140101,2014,Round 1,1,2014-03-14,Collingwood,Fremantle,Marvel Stadium,Past Round
5758.0,CD_M20140140102,2014,Round 1,1,2014-03-15,GWS,Sydney,ENGIE Stadium,Past Round
5759.0,CD_M20140140103,2014,Round 1,1,2014-03-15,Gold Coast,Richmond,People First Stadium,Past Round
5760.0,CD_M20140140104,2014,Round 1,1,2014-03-16,Carlton,Port Adelaide,Marvel Stadium,Past Round
5761.0,CD_M20140140105,2014,Round 1,1,2014-03-20,Geelong,Adelaide,GMHBA Stadium,Past Round
5762.0,CD_M20140140106,2014,Round 1,1,2014-03-21,North Melbourne,Essendon,Marvel Stadium,Past Round
5763.0,CD_M20140140107,2014,Round 1,1,2014-03-22,Hawthorn,Brisbane,UTAS Stadium,Past Round
5764.0,CD_M20140140108,2014,Round 1,1,2014-03-22,St Kilda,Melbourne,Marvel Stadium,Past Round
5765.0,CD_M20140140109,2014,Round 1,1,2014-03-23,West Coast,Western Bulldogs,Domain Stadium,Past Round
5964.0,CD_M20150140101,2015,Round 1,1,2015-04-02,Carlton,Richmond,MCG,Past Round
5965.0,CD_M20150140102,2015,Round 1,1,2015-04-04,Melbourne,Gold Coast,MCG,Past Round
5966.0,CD_M20150140103,2015,Round 1,1,2015-04-04,Sydney,Essendon,ENGIE Stadium,Past Round
5967.0,CD_M20150140104,2015,Round 1,1,2015-04-04,Brisbane,Collingwood,Gabba,Past Round
5968.0,CD_M20150140105,2015,Round 1,1,2015-04-04,Western Bulldogs,West Coast,Marvel Stadium,Past Round
5969.0,CD_M20150140106,2015,Round 1,1,2015-04-05,St Kilda,GWS,Marvel Stadium,Past Round
5970.0,CD_M20150140107,2015,Round 1,1,2015-04-05,Adelaide,North Melbourne,Adelaide Oval,Past Round
5971.0,CD_M20150140108,2015,Round 1,1,2015-04-05,Fremantle,Port Adelaide,Domain Stadium,Past Round
5972.0,CD_M20150140109,2015,Round 1,1,2015-04-06,Hawthorn,Geelong,MCG,Past Round
6172.0,CD_M20160140101,2016,Round 1,1,2016-03-24,Richmond,Carlton,MCG,Past Round
6173.0,CD_M20160140102,2016,Round 1,1,2016-03-26,Melbourne,GWS,MCG,Past Round
6174.0,CD_M20160140103,2016,Round 1,1,2016-03-26,Gold Coast,Essendon,People First Stadium,Past Round
6175.0,CD_M20160140104,2016,Round 1,1,2016-03-26,North Melbourne,Adelaide,Marvel Stadium,Past Round
6176.0,CD_M20160140105,2016,Round 1,1,2016-03-26,Sydney,Collingwood,SCG,Past Round
6177.0,CD_M20160140106,2016,Round 1,1,2016-03-27,Western Bulldogs,Fremantle,Marvel Stadium,Past Round
6179.0,CD_M20160140107,2016,Round 1,1,2016-03-27,West Coast,Brisbane,Domain Stadium,Past Round
6178.0,CD_M20160140108,2016,Round 1,1,2016-03-27,Port Adelaide,St Kilda,Adelaide Oval,Past Round
6180.0,CD_M20160140109,2016,Round 1,1,2016-03-28,Geelong,Hawthorn,MCG,Past Round
9307.0,CD_M20170140101,2017,Round 1,1,2017-03-23,Carlton,Richmond,MCG,Past Round
9308.0,CD_M20170140102,2017,Round 1,1,2017-03-24,Collingwood,Western Bulldogs,MCG,Past Round
9309.0,CD_M20170140103,2017,Round 1,1,2017-03-25,St Kilda,Melbourne,Marvel Stadium,Past Round
9310.0,CD_M20170140104,2017,Round 1,1,2017-03-25,Sydney,Port Adelaide,SCG,Past Round
9311.0,CD_M20170140105,2017,Round 1,1,2017-03-25,Gold Coast,Brisbane,People First Stadium,Past Round
9312.0,CD_M20170140106,2017,Round 1,1,2017-03-25,Essendon,Hawthorn,MCG,Past Round
9313.0,CD_M20170140107,2017,Round 1,1,2017-03-26,North Melbourne,West Coast,Marvel Stadium,Past Round
9314.0,CD_M20170140108,2017,Round 1,1,2017-03-26,Adelaide,GWS,Adelaide Oval,Past Round
9315.0,CD_M20170140109,2017,Round 1,1,2017-03-26,Fremantle,Geelong,Domain Stadium,Past Round
9514.0,CD_M20180140101,2018,Round 1,1,2018-03-22,Richmond,Carlton,MCG,Past Round
9515.0,CD_M20180140102,2018,Round 1,1,2018-03-23,Essendon,Adelaide,Marvel Stadium,Past Round
9516.0,CD_M20180140103,2018,Round 1,1,2018-03-24,St Kilda,Brisbane,Marvel Stadium,Past Round
9517.0,CD_M20180140104,2018,Round 1,1,2018-03-24,Port Adelaide,Fremantle,Adelaide Oval,Past Round
9518.0,CD_M20180140105,2018,Round 1,1,2018-03-24,Gold Coast,North Melbourne,Cazalys Stadium,Past Round
9519.0,CD_M20180140106,2018,Round 1,1,2018-03-24,Hawthorn,Collingwood,MCG,Past Round
9520.0,CD_M20180140107,2018,Round 1,1,2018-03-25,GWS,Western Bulldogs,Manuka Oval,Past Round
9521.0,CD_M20180140108,2018,Round 1,1,2018-03-25,Melbourne,Geelong,MCG,Past Round
9522.0,CD_M20180140109,2018,Round 1,1,2018-03-25,West Coast,Sydney,Optus Stadium,Past Round
9721.0,CD_M20190140101,2019,Round 1,1,2019-03-21,Carlton,Richmond,MCG,Past Round
9722.0,CD_M20190140102,2019,Round 1,1,2019-03-22,Collingwood,Geelong,MCG,Past Round
9723.0,CD_M20190140103,2019,Round 1,1,2019-03-23,Melbourne,Port Adelaide,MCG,Past Round
9724.0,CD_M20190140104,2019,Round 1,1,2019-03-23,Adelaide,Hawthorn,Adelaide Oval,Past Round
9725.0,CD_M20190140105,2019,Round 1,1,2019-03-23,Western Bulldogs,Sydney,Marvel Stadium,Past Round
9726.0,CD_M20190140106,2019,Round 1,1,2019-03-23,Brisbane,West Coast,Gabba,Past Round
9727.0,CD_M20190140107,2019,Round 1,1,2019-03-24,St Kilda,Gold Coast,Marvel Stadium,Past Round
9728.0,CD_M20190140108,2019,Round 1,1,2019-03-24,GWS,Essendon,ENGIE Stadium,Past Round
9729.0,CD_M20190140109,2019,Round 1,1,2019-03-24,Fremantle,North Melbourne,Optus Stadium,Past Round
9928.0,CD_M20200140101,2020,Round 1,1,2020-03-19,Richmond,Carlton,MCG,Past Round
9929.0,CD_M20200140102,2020,Round 1,1,2020-03-20,Western Bulldogs,Collingwood,Marvel Stadium,Past Round
9930.0,CD_M20200140103,2020,Round 1,1,2020-03-21,Essendon,Fremantle,Marvel Stadium,Past Round
9931.0,CD_M20200140104,2020,Round 1,1,2020-03-21,Adelaide,Sydney,Adelaide Oval,Past Round
9932.0,CD_M20200140105,2020,Round 1,1,2020-03-21,GWS,Geelong,ENGIE Stadium,Past Round
9933.0,CD_M20200140106,2020,Round 1,1,2020-03-21,Gold Coast,Port Adelaide,People First Stadium,Past Round
9934.0,CD_M20200140107,2020,Round 1,1,2020-03-22,North Melbourne,St Kilda,Marvel Stadium,Past Round
9935.0,CD_M20200140108,2020,Round 1,1,2020-03-22,Hawthorn,Brisbane,MCG,Past Round
9936.0,CD_M20200140109,2020,Round 1,1,2020-03-22,West Coast,Melbourne,Optus Stadium,Past Round
10327.0,CD_M20210140101,2021,Round 1,1,2021-03-18,Richmond,Carlton,MCG,Past Round
10328.0,CD_M20210140102,2021,Round 1,1,2021-03-19,Collingwood,Western Bulldogs,MCG,Past Round
10329.0,CD_M20210140103,2021,Round 1,1,2021-03-20,Melbourne,Fremantle,MCG,Past Round
10330.0,CD_M20210140104,2021,Round 1,1,2021-03-20,Adelaide,Geelong,Adelaide Oval,Past Round
10331.0,CD_M20210140105,2021,Round 1,1,2021-03-20,Essendon,Hawthorn,Marvel Stadium,Past Round
10332.0,CD_M20210140106,2021,Round 1,1,2021-03-20,Brisbane,Sydney,Gabba,Past Round
10333.0,CD_M20210140107,2021,Round 1,1,2021-03-21,North Melbourne,Port Adelaide,Marvel Stadium,Past Round
10334.0,CD_M20210140108,2021,Round 1,1,2021-03-21,GWS,St Kilda,ENGIE Stadium,Past Round
10335.0,CD_M20210140109,2021,Round 1,1,2021-03-21,West Coast,Gold Coast,Optus Stadium,Past Round
10544.0,CD_M20220140101,2022,Round 1,1,2022-03-16,Melbourne,Western Bulldogs,MCG,Past Round
10545.0,CD_M20220140102,2022,Round 1,1,2022-03-17,Carlton,Richmond,MCG,Past Round
10546.0,CD_M20220140103,2022,Round 1,1,2022-03-18,St Kilda,Collingwood,Marvel Stadium,Past Round
10547.0,CD_M20220140104,2022,Round 1,1,2022-03-19,Geelong,Essendon,MCG,Past Round
10548.0,CD_M20220140105,2022,Round 1,1,2022-03-19,GWS,Sydney,ENGIE Stadium,Past Round
10549.0,CD_M20220140106,2022,Round 1,1,2022-03-19,Brisbane,Port Adelaide,Gabba,Past Round
10550.0,CD_M20220140107,2022,Round 1,1,2022-03-20,Hawthorn,North Melbourne,MCG,Past Round
10551.0,CD_M20220140108,2022,Round 1,1,2022-03-20,Adelaide,Fremantle,Adelaide Oval,Past Round
10552.0,CD_M20220140109,2022,Round 1,1,2022-03-20,West Coast,Gold Coast,Optus Stadium,Past Round
10751.0,CD_M20230140101,2023,Round 1,1,2023-03-16,Richmond,Carlton,MCG,Past Round
10752.0,CD_M20230140102,2023,Round 1,1,2023-03-17,Geelong,Collingwood,MCG,Past Round
10753.0,CD_M20230140103,2023,Round 1,1,2023-03-18,North Melbourne,West Coast,Marvel Stadium,Past Round
10754.0,CD_M20230140104,2023,Round 1,1,2023-03-18,Port Adelaide,Brisbane,Adelaide Oval,Past Round
10755.0,CD_M20230140105,2023,Round 1,1,2023-03-18,Melbourne,Western Bulldogs,MCG,Past Round
10756.0,CD_M20230140106,2023,Round 1,1,2023-03-18,Gold Coast,Sydney,People First Stadium,Past Round
10757.0,CD_M20230140107,2023,Round 1,1,2023-03-19,GWS,Adelaide,ENGIE Stadium,Past Round
10758.0,CD_M20230140108,2023,Round 1,1,2023-03-19,Hawthorn,Essendon,MCG,Past Round
10759.0,CD_M20230140109,2023,Round 1,1,2023-03-19,St Kilda,Fremantle,Marvel Stadium,Past Round
10971.0,CD_M20240140101,2024,Round 1,1,2024-03-14,Carlton,Richmond,MCG,Past Round
10972.0,CD_M20240140102,2024,Round 1,1,2024-03-15,Collingwood,Sydney,MCG,Past Round
10973.0,CD_M20240140103,2024,Round 1,1,2024-03-16,Essendon,Hawthorn,MCG,Past Round
10974.0,CD_M20240140104,2024,Round 1,1,2024-03-16,GWS,North Melbourne,ENGIE Stadium,Past Round
10975.0,CD_M20240140105,2024,Round 1,1,2024-03-16,Geelong,St Kilda,GMHBA Stadium,Past Round
10976.0,CD_M20240140106,2024,Round 1,1,2024-03-16,Gold Coast,Adelaide,People First Stadium,Past Round
10977.0,CD_M20240140107,2024,Round 1,1,2024-03-17,Melbourne,Western Bulldogs,MCG,Past Round
10978.0,CD_M20240140108,2024,Round 1,1,2024-03-17,Port Adelaide,West Coast,Adelaide Oval,Past Round
10979.0,CD_M20240140109,2024,Round 1,1,2024-03-17,Fremantle,Brisbane,Optus Stadium,Past Round
11191.0,CD_M20250140101,2025,Round 1,1,2025-03-13,Richmond,Carlton,MCG,Past Round
11192.0,CD_M20250140102,2025,Round 1,1,2025-03-14,Hawthorn,Essendon,MCG,Past Round
11193.0,CD_M20250140103,2025,Round 1,1,2025-03-15,Geelong,Fremantle,GMHBA Stadium,Past Round
11194.0,CD_M20250140104,2025,Round 1,1,2025-03-15,Sydney,Brisbane,SCG,Past Round
11195.0,CD_M20250140105,2025,Round 1,1,2025-03-15,Western Bulldogs,North Melbourne,Marvel Stadium,Past Round
11196.0,CD_M20250140106,2025,Round 1,1,2025-03-15,Collingwood,Port Adelaide,MCG,Past Round
11197.0,CD_M20250140107,2025,Round 1,1,2025-03-16,Adelaide,St Kilda,Adelaide Oval,Past Round
11198.0,CD_M20250140108,2025,Round 1,1,2025-03-16,Melbourne,GWS,MCG,Past Round
11199.0,CD_M20250140109,2025,Round 1,1,2025-03-16,West Coast,Gold Coast,Optus Stadium,Past Round
11410.0,CD_M20260140101,2026,Round 1,1,2026-03-12,Carlton,Richmond,MCG,Past Round
11411.0,CD_M20260140102,2026,Round 1,1,2026-03-13,Essendon,Hawthorn,MCG,Past Round
11412.0,CD_M20260140103,2026,Round 1,1,2026-03-14,Western Bulldogs,GWS,Marvel Stadium,Past Round
11413.0,CD_M20260140104,2026,Round 1,1,2026-03-14,Geelong,Fremantle,GMHBA Stadium,Past Round
11414.0,CD_M20260140105,2026,Round 1,1,2026-03-14,Sydney,Brisbane,SCG,Past Round
11415.0,CD_M20260140106,2026,Round 1,1,2026-03-14,Collingwood,Adelaide,MCG,Past Round
11416.0,CD_M20260140107,2026,Round 1,1,2026-03-15,North Melbourne,Port Adelaide,Marvel Stadium,Past Round
11417.0,CD_M20260140108,2026,Round 1,1,2026-03-15,Melbourne,St Kilda,MCG,Past Round
11418.0,CD_M20260140109,2026,Round 1,1,2026-03-15,Gold Coast,West Coast,People First Stadium,Past Round
5352.0,CD_M20120140201,2012,Round 2,2,2012-04-05,Brisbane,Carlton,Gabba,Past Round
5353.0,CD_M20120140202,2012,Round 2,2,2012-04-07,Essendon,Port Adelaide,Marvel Stadium,Past Round
5354.0,CD_M20120140203,2012,Round 2,2,2012-04-07,Sydney,Fremantle,SCG,Past Round
5355.0,CD_M20120140204,2012,Round 2,2,2012-04-07,West Coast,Melbourne,Domain Stadium,Past Round
5357.0,CD_M20120140205,2012,Round 2,2,2012-04-07,Collingwood,Richmond,MCG,Past Round
5356.0,CD_M20120140206,2012,Round 2,2,2012-04-07,Adelaide,Western Bulldogs,AAMI Stadium,Past Round
5358.0,CD_M20120140207,2012,Round 2,2,2012-04-08,North Melbourne,GWS,Blundstone Arena,Past Round
5359.0,CD_M20120140208,2012,Round 2,2,2012-04-08,St Kilda,Gold Coast,Marvel Stadium,Past Round
5360.0,CD_M20120140209,2012,Round 2,2,2012-04-09,Geelong,Hawthorn,MCG,Past Round
5559.0,CD_M20130140201,2013,Round 2,2,2013-04-05,St Kilda,Richmond,MCG,Past Round
5560.0,CD_M20130140202,2013,Round 2,2,2013-04-06,Sydney,Gold Coast,SCG,Past Round
5561.0,CD_M20130140203,2013,Round 2,2,2013-04-06,Western Bulldogs,Fremantle,Marvel Stadium,Past Round
5562.0,CD_M20130140204,2013,Round 2,2,2013-04-06,Brisbane,Adelaide,Gabba,Past Round
5564.0,CD_M20130140205,2013,Round 2,2,2013-04-06,Essendon,Melbourne,MCG,Past Round
5563.0,CD_M20130140206,2013,Round 2,2,2013-04-06,Port Adelaide,GWS,AAMI Stadium,Past Round
5565.0,CD_M20130140207,2013,Round 2,2,2013-04-07,Geelong,North Melbourne,Marvel Stadium,Past Round
5566.0,CD_M20130140208,2013,Round 2,2,2013-04-07,Collingwood,Carlton,MCG,Past Round
5567.0,CD_M20130140209,2013,Round 2,2,2013-04-07,West Coast,Hawthorn,Domain Stadium,Past Round
5766.0,CD_M20140140201,2014,Round 2,2,2014-03-27,Richmond,Carlton,MCG,Past Round
5767.0,CD_M20140140202,2014,Round 2,2,2014-03-28,Essendon,Hawthorn,Marvel Stadium,Past Round
5768.0,CD_M20140140203,2014,Round 2,2,2014-03-29,St Kilda,GWS,Marvel Stadium,Past Round
5769.0,CD_M20140140204,2014,Round 2,2,2014-03-29,Port Adelaide,Adelaide,Adelaide Oval,Past Round
5770.0,CD_M20140140205,2014,Round 2,2,2014-03-29,Fremantle,Gold Coast,Domain Stadium,Past Round
5771.0,CD_M20140140206,2014,Round 2,2,2014-03-29,Sydney,Collingwood,ENGIE Stadium,Past Round
5772.0,CD_M20140140207,2014,Round 2,2,2014-03-30,Brisbane,Geelong,Gabba,Past Round
5773.0,CD_M20140140208,2014,Round 2,2,2014-03-30,Melbourne,West Coast,MCG,Past Round
5774.0,CD_M20140140209,2014,Round 2,2,2014-03-30,Western Bulldogs,North Melbourne,Marvel Stadium,Past Round
5973.0,CD_M20150140201,2015,Round 2,2,2015-04-10,West Coast,Carlton,Domain Stadium,Past Round
5974.0,CD_M20150140202,2015,Round 2,2,2015-04-11,Richmond,Western Bulldogs,MCG,Past Round
5975.0,CD_M20150140203,2015,Round 2,2,2015-04-11,GWS,Melbourne,Manuka Oval,Past Round
5976.0,CD_M20150140204,2015,Round 2,2,2015-04-11,Collingwood,Adelaide,Marvel Stadium,Past Round
5978.0,CD_M20150140205,2015,Round 2,2,2015-04-11,Port Adelaide,Sydney,Adelaide Oval,Past Round
5977.0,CD_M20150140206,2015,Round 2,2,2015-04-11,Gold Coast,St Kilda,People First Stadium,Past Round
5979.0,CD_M20150140207,2015,Round 2,2,2015-04-12,Geelong,Fremantle,GMHBA Stadium,Past Round
5980.0,CD_M20150140208,2015,Round 2,2,2015-04-12,Essendon,Hawthorn,MCG,Past Round
5981.0,CD_M20150140209,2015,Round 2,2,2015-04-12,North Melbourne,Brisbane,Marvel Stadium,Past Round
6181.0,CD_M20160140201,2016,Round 2,2,2016-04-01,Collingwood,Richmond,MCG,Past Round
6183.0,CD_M20160140202,2016,Round 2,2,2016-04-02,Essendon,Melbourne,MCG,Past Round
6184.0,CD_M20160140203,2016,Round 2,2,2016-04-02,Brisbane,North Melbourne,Gabba,Past Round
6186.0,CD_M20160140204,2016,Round 2,2,2016-04-02,Fremantle,Gold Coast,Domain Stadium,Past Round
6182.0,CD_M20160140205,2016,Round 2,2,2016-04-02,Adelaide,Port Adelaide,Adelaide Oval,Past Round
6185.0,CD_M20160140206,2016,Round 2,2,2016-04-02,St Kilda,Western Bulldogs,Marvel Stadium,Past Round
6187.0,CD_M20160140207,2016,Round 2,2,2016-04-03,GWS,Geelong,Manuka Oval,Past Round
6189.0,CD_M20160140208,2016,Round 2,2,2016-04-03,Carlton,Sydney,Marvel Stadium,Past Round
6188.0,CD_M20160140209,2016,Round 2,2,2016-04-03,Hawthorn,West Coast,MCG,Past Round
9316.0,CD_M20170140201,2017,Round 2,2,2017-03-30,Richmond,Collingwood,MCG,Past Round
9317.0,CD_M20170140202,2017,Round 2,2,2017-03-31,Western Bulldogs,Sydney,Marvel Stadium,Past Round
9318.0,CD_M20170140203,2017,Round 2,2,2017-04-01,Hawthorn,Adelaide,MCG,Past Round
9319.0,CD_M20170140204,2017,Round 2,2,2017-04-01,GWS,Gold Coast,ENGIE Stadium,Past Round
9320.0,CD_M20170140205,2017,Round 2,2,2017-04-01,Brisbane,Essendon,Gabba,Past Round
9321.0,CD_M20170140206,2017,Round 2,2,2017-04-01,West Coast,St Kilda,Domain Stadium,Past Round
9322.0,CD_M20170140207,2017,Round 2,2,2017-04-02,Geelong,North Melbourne,Marvel Stadium,Past Round
9323.0,CD_M20170140208,2017,Round 2,2,2017-04-02,Melbourne,Carlton,MCG,Past Round
9324.0,CD_M20170140209,2017,Round 2,2,2017-04-02,Port Adelaide,Fremantle,Adelaide Oval,Past Round
9523.0,CD_M20180140201,2018,Round 2,2,2018-03-29,Adelaide,Richmond,Adelaide Oval,Past Round
9524.0,CD_M20180140202,2018,Round 2,2,2018-03-30,North Melbourne,St Kilda,Marvel Stadium,Past Round
9525.0,CD_M20180140203,2018,Round 2,2,2018-03-31,Carlton,Gold Coast,Marvel Stadium,Past Round
9526.0,CD_M20180140204,2018,Round 2,2,2018-03-31,Collingwood,GWS,MCG,Past Round
9527.0,CD_M20180140205,2018,Round 2,2,2018-03-31,Brisbane,Melbourne,Gabba,Past Round
9528.0,CD_M20180140206,2018,Round 2,2,2018-03-31,Fremantle,Essendon,Optus Stadium,Past Round
9529.0,CD_M20180140207,2018,Round 2,2,2018-04-01,Western Bulldogs,West Coast,Marvel Stadium,Past Round
9530.0,CD_M20180140208,2018,Round 2,2,2018-04-01,Sydney,Port Adelaide,SCG,Past Round
9531.0,CD_M20180140209,2018,Round 2,2,2018-04-02,Geelong,Hawthorn,MCG,Past Round
9730.0,CD_M20190140201,2019,Round 2,2,2019-03-28,Richmond,Collingwood,MCG,Past Round
9731.0,CD_M20190140202,2019,Round 2,2,2019-03-29,Sydney,Adelaide,SCG,Past Round
9732.0,CD_M20190140203,2019,Round 2,2,2019-03-30,Essendon,St Kilda,Marvel Stadium,Past Round
9733.0,CD_M20190140204,2019,Round 2,2,2019-03-30,Port Adelaide,Carlton,Adelaide Oval,Past Round
9734.0,CD_M20190140205,2019,Round 2,2,2019-03-30,Geelong,Melbourne,GMHBA Stadium,Past Round
9735.0,CD_M20190140206,2019,Round 2,2,2019-03-30,West Coast,GWS,Optus Stadium,Past Round
9736.0,CD_M20190140207,2019,Round 2,2,2019-03-31,North Melbourne,Brisbane,Marvel Stadium,Past Round
9737.0,CD_M20190140208,2019,Round 2,2,2019-03-31,Hawthorn,Western Bulldogs,MCG,Past Round
9738.0,CD_M20190140209,2019,Round 2,2,2019-03-31,Gold Coast,Fremantle,People First Stadium,Past Round
10126.0,CD_M20200140201,2020,Round 2,2,2020-06-11,Collingwood,Richmond,MCG,Past Round
10127.0,CD_M20200140202,2020,Round 2,2,2020-06-12,Geelong,Hawthorn,GMHBA Stadium,Past Round
10128.0,CD_M20200140203,2020,Round 2,2,2020-06-13,Brisbane,Fremantle,Gabba,Past Round
10129.0,CD_M20200140204,2020,Round 2,2,2020-06-13,Carlton,Melbourne,Marvel Stadium,Past Round
10130.0,CD_M20200140205,2020,Round 2,2,2020-06-13,Port Adelaide,Adelaide,Adelaide Oval,Past Round
10131.0,CD_M20200140206,2020,Round 2,2,2020-06-13,Gold Coast,West Coast,People First Stadium,Past Round
10132.0,CD_M20200140207,2020,Round 2,2,2020-06-14,GWS,North Melbourne,ENGIE Stadium,Past Round
10133.0,CD_M20200140208,2020,Round 2,2,2020-06-14,Sydney,Essendon,SCG,Past Round
10134.0,CD_M20200140209,2020,Round 2,2,2020-06-14,St Kilda,Western Bulldogs,Marvel Stadium,Past Round
10336.0,CD_M20210140201,2021,Round 2,2,2021-03-25,Carlton,Collingwood,MCG,Past Round
10337.0,CD_M20210140202,2021,Round 2,2,2021-03-26,Geelong,Brisbane,GMHBA Stadium,Past Round
10338.0,CD_M20210140203,2021,Round 2,2,2021-03-27,Sydney,Adelaide,SCG,Past Round
10339.0,CD_M20210140204,2021,Round 2,2,2021-03-27,Port Adelaide,Essendon,Adelaide Oval,Past Round
10340.0,CD_M20210140205,2021,Round 2,2,2021-03-27,St Kilda,Melbourne,Marvel Stadium,Past Round
10341.0,CD_M20210140206,2021,Round 2,2,2021-03-27,Gold Coast,North Melbourne,People First Stadium,Past Round
10342.0,CD_M20210140207,2021,Round 2,2,2021-03-28,Hawthorn,Richmond,MCG,Past Round
10343.0,CD_M20210140208,2021,Round 2,2,2021-03-28,Western Bulldogs,West Coast,Marvel Stadium,Past Round
10344.0,CD_M20210140209,2021,Round 2,2,2021-03-28,Fremantle,GWS,Optus Stadium,Past Round
10553.0,CD_M20220140201,2022,Round 2,2,2022-03-24,Western Bulldogs,Carlton,Marvel Stadium,Past Round
10554.0,CD_M20220140202,2022,Round 2,2,2022-03-25,Sydney,Geelong,SCG,Past Round
10555.0,CD_M20220140203,2022,Round 2,2,2022-03-26,Collingwood,Adelaide,MCG,Past Round
10556.0,CD_M20220140204,2022,Round 2,2,2022-03-26,Essendon,Brisbane,Marvel Stadium,Past Round
10557.0,CD_M20220140205,2022,Round 2,2,2022-03-26,Port Adelaide,Hawthorn,Adelaide Oval,Past Round
10558.0,CD_M20220140206,2022,Round 2,2,2022-03-26,Gold Coast,Melbourne,People First Stadium,Past Round
10559.0,CD_M20220140207,2022,Round 2,2,2022-03-27,North Melbourne,West Coast,Marvel Stadium,Past Round
10560.0,CD_M20220140208,2022,Round 2,2,2022-03-27,Richmond,GWS,MCG,Past Round
10561.0,CD_M20220140209,2022,Round 2,2,2022-03-27,Fremantle,St Kilda,Optus Stadium,Past Round
10760.0,CD_M20230140201,2023,Round 2,2,2023-03-23,Carlton,Geelong,MCG,Past Round
10761.0,CD_M20230140202,2023,Round 2,2,2023-03-24,Brisbane,Melbourne,Gabba,Past Round
10762.0,CD_M20230140203,2023,Round 2,2,2023-03-25,Collingwood,Port Adelaide,MCG,Past Round
10763.0,CD_M20230140204,2023,Round 2,2,2023-03-25,Adelaide,Richmond,Adelaide Oval,Past Round
10764.0,CD_M20230140205,2023,Round 2,2,2023-03-25,Western Bulldogs,St Kilda,Marvel Stadium,Past Round
10765.0,CD_M20230140206,2023,Round 2,2,2023-03-25,Fremantle,North Melbourne,Optus Stadium,Past Round
10766.0,CD_M20230140207,2023,Round 2,2,2023-03-26,Sydney,Hawthorn,SCG,Past Round
10767.0,CD_M20230140208,2023,Round 2,2,2023-03-26,Essendon,Gold Coast,Marvel Stadium,Past Round
10768.0,CD_M20230140209,2023,Round 2,2,2023-03-26,West Coast,GWS,Optus Stadium,Past Round
